Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Assistant Triage Result,Assistant Triage Reason,Assistant Component,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
150205029,java.lang.security.audit.weak-ssl-context.weak-ssl-context,Code,Medium,Open,High,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/connections/httpclient/HttpClientBuilder.java#L245,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205029,2025-02-28 04:03:35.806870,2025-02-28 04:03:35.782940,refs/heads/main,,,,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
150205028,java.lang.security.audit.weak-ssl-context.weak-ssl-context,Code,Medium,Open,High,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/truststore/JSSETruststoreConfigurator.java#L62,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205028,2025-02-28 04:03:35.806855,2025-02-28 04:03:35.782934,refs/heads/main,,,,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
150205027,javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,Code,Medium,Open,Low,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/js/apps/admin-ui/cypress/support/pages/admin-ui/components/PageObject.ts#L218,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205027,2025-02-28 04:03:35.806839,2025-02-28 04:03:35.782929,refs/heads/main,,,,"RegExp() called with a `itemName` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
150205026,javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,Code,Medium,Open,Low,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/themes/src/main/resources/theme/base/login/resources/js/common.js#L33,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205026,2025-02-28 04:03:35.806824,2025-02-28 04:03:35.782923,refs/heads/main,,,,"RegExp() called with a `format` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
150205025,javascript.lang.security.audit.incomplete-sanitization.incomplete-sanitization,Code,Medium,Open,Low,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/themes/src/main/resources/theme/base/login/resources/js/common.js#L14,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205025,2025-02-28 04:03:35.806809,2025-02-28 04:03:35.782917,refs/heads/main,,,,"`p.replace` method will only replace the first occurrence when used with a string argument (""{""). If this method is used for escaping of dangerous data then there is a possibility for a bypass. Try to use sanitization library instead or use a Regex with a global flag."
150205024,javascript.lang.security.audit.incomplete-sanitization.incomplete-sanitization,Code,Medium,Open,Low,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/themes/src/main/resources/theme/base/login/resources/js/common.js#L14,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205024,2025-02-28 04:03:35.806794,2025-02-28 04:03:35.782912,refs/heads/main,,,,"`p.replace(""{"", """").replace` method will only replace the first occurrence when used with a string argument (""}""). If this method is used for escaping of dangerous data then there is a possibility for a bypass. Try to use sanitization library instead or use a Regex with a global flag."
150205023,problem-based-packs.insecure-transport.java-stdlib.bypass-tls-verification.bypass-tls-verification,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/truststore/JSSETruststoreConfigurator.java#L81,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205023,2025-02-28 04:03:35.806769,2025-02-28 04:03:35.782907,refs/heads/main,,,,Checks for redefinitions of the checkServerTrusted function in the X509TrustManager class that disables TLS/SSL certificate verification. This should only be used for debugging purposes because it leads to vulnerability to MTM attacks.
150205022,problem-based-packs.insecure-transport.java-stdlib.disallow-old-tls-versions1.disallow-old-tls-versions1,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/integration/client-cli/admin-cli/src/main/java/org/keycloak/client/cli/util/HttpUtil.java#L258,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205022,2025-02-28 04:03:35.806754,2025-02-28 04:03:35.782901,refs/heads/main,,,,"Detects direct creations of SSLConnectionSocketFactories that don't disallow SSL v2, SSL v3, and TLS v1. SSLSocketFactory can be used to validate the identity of the HTTPS server against a list of trusted certificates. These protocols are deprecated due to POODLE, man in the middle attacks, and other vulnerabilities."
150205021,problem-based-packs.insecure-transport.java-stdlib.disallow-old-tls-versions1.disallow-old-tls-versions1,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/integration/client-cli/admin-cli/src/main/java/org/keycloak/client/cli/util/HttpUtil.java#L273,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205021,2025-02-28 04:03:35.806738,2025-02-28 04:03:35.782894,refs/heads/main,,,,"Detects direct creations of SSLConnectionSocketFactories that don't disallow SSL v2, SSL v3, and TLS v1. SSLSocketFactory can be used to validate the identity of the HTTPS server against a list of trusted certificates. These protocols are deprecated due to POODLE, man in the middle attacks, and other vulnerabilities."
150205020,problem-based-packs.insecure-transport.java-stdlib.disallow-old-tls-versions1.disallow-old-tls-versions1,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/connections/httpclient/HttpClientBuilder.java#L238,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205020,2025-02-28 04:03:35.806723,2025-02-28 04:03:35.782888,refs/heads/main,,,,"Detects direct creations of SSLConnectionSocketFactories that don't disallow SSL v2, SSL v3, and TLS v1. SSLSocketFactory can be used to validate the identity of the HTTPS server against a list of trusted certificates. These protocols are deprecated due to POODLE, man in the middle attacks, and other vulnerabilities."
150205019,problem-based-packs.insecure-transport.java-stdlib.disallow-old-tls-versions1.disallow-old-tls-versions1,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/connections/httpclient/HttpClientBuilder.java#L240,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205019,2025-02-28 04:03:35.806708,2025-02-28 04:03:35.782882,refs/heads/main,,,,"Detects direct creations of SSLConnectionSocketFactories that don't disallow SSL v2, SSL v3, and TLS v1. SSLSocketFactory can be used to validate the identity of the HTTPS server against a list of trusted certificates. These protocols are deprecated due to POODLE, man in the middle attacks, and other vulnerabilities."
150205018,problem-based-packs.insecure-transport.java-stdlib.disallow-old-tls-versions1.disallow-old-tls-versions1,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/connections/httpclient/HttpClientBuilder.java#L243,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205018,2025-02-28 04:03:35.806690,2025-02-28 04:03:35.782873,refs/heads/main,,,,"Detects direct creations of SSLConnectionSocketFactories that don't disallow SSL v2, SSL v3, and TLS v1. SSLSocketFactory can be used to validate the identity of the HTTPS server against a list of trusted certificates. These protocols are deprecated due to POODLE, man in the middle attacks, and other vulnerabilities."
150205017,problem-based-packs.insecure-transport.java-stdlib.disallow-old-tls-versions1.disallow-old-tls-versions1,Code,Medium,Open,Medium,security,False,,,,linux984/keycloak,https://github.com/linux984/keycloak,https://github.com/linux984/keycloak/blob/c8738721df2cd2d16fe16adec571b4192354a771/services/src/main/java/org/keycloak/connections/httpclient/HttpClientBuilder.java#L247,https://semgrep.dev/orgs/anyhow_richness507-slmails-com/findings/150205017,2025-02-28 04:03:35.806637,2025-02-28 04:03:35.782853,refs/heads/main,,,,"Detects direct creations of SSLConnectionSocketFactories that don't disallow SSL v2, SSL v3, and TLS v1. SSLSocketFactory can be used to validate the identity of the HTTPS server against a list of trusted certificates. These protocols are deprecated due to POODLE, man in the middle attacks, and other vulnerabilities."
